account_id,customer_id,open_date,credit_limit,apr,utilization,current_balance,status
17502,17502,2022-11-13,3795.95,0.2395,0.3179,1206.83,CLOSED
17503,17503,2017-08-11,6199.78,0.2226,0.4342,2691.65,ACTIVE
17504,17504,2020-01-28,3791.04,0.2236,0.5087,1928.69,ACTIVE
17505,17505,2019-07-02,7022.49,0.1877,0.3587,2519.01,ACTIVE
17506,17506,2016-09-15,5221.55,0.2813,0.5414,2826.79,ACTIVE
17507,17507,2023-06-11,6510.54,0.2107,0.4313,2808.19,ACTIVE
17508,17508,2021-01-22,5141.87,0.2521,0.324,1666.18,CLOSED
17509,17509,2022-03-18,4606.13,0.2028,0.4201,1934.81,ACTIVE
17510,17510,2019-08-01,5865.64,0.2327,0.271,1589.83,ACTIVE
17511,17511,2023-07-11,4369.81,0.2236,0.365,1594.92,ACTIVE
17512,17512,2023-11-08,6707.74,0.2018,0.2915,1955.21,ACTIVE
17513,17513,2018-03-09,7354.59,0.251,0.4223,3106.21,ACTIVE
17514,17514,2024-07-05,5595.46,0.2063,0.2991,1673.77,ACTIVE
17515,17515,2020-11-23,8977.77,0.1888,0.2983,2678.37,ACTIVE
17516,17516,2015-04-24,2905.47,0.2668,0.5493,1595.86,ACTIVE
17517,17517,2015-03-25,3923.73,0.221,0.2506,983.37,CLOSED
17518,17518,2023-04-12,4055.05,0.2377,0.34,1378.72,CLOSED
17519,17519,2015-11-20,2222.02,0.2156,0.5125,1138.69,ACTIVE
17520,17520,2021-09-19,3764.97,0.2256,0.365,1374.27,ACTIVE
17521,17521,2023-02-11,9541.32,0.2204,0.5694,5432.82,ACTIVE
17522,17522,2020-01-28,5610.85,0.2125,0.4564,2560.82,ACTIVE
17523,17523,2020-03-28,7641.87,0.2073,0.4562,3486.34,ACTIVE
17524,17524,2021-05-22,9490.88,0.187,0.0843,800.53,ACTIVE
17525,17525,2020-10-24,5674.5,0.2341,0.3301,1873.42,ACTIVE
17526,17526,2024-02-06,9324.39,0.1948,0.2911,2714.7,ACTIVE
17527,17527,2022-06-16,2472.43,0.3075,0.4877,1205.8,ACTIVE
17528,17528,2023-02-11,7203.38,0.2439,0.3823,2753.74,ACTIVE
17529,17529,2015-11-20,5416.12,0.219,0.4503,2439.11,ACTIVE
17530,17530,2020-02-27,6629.19,0.1986,0.2743,1818.64,CLOSED
17531,17531,2019-08-31,6042.72,0.1952,0.3011,1819.18,ACTIVE
17532,17532,2020-09-24,8335.29,0.1934,0.3148,2623.61,ACTIVE
17533,17533,2016-04-18,9646.14,0.2266,0.1395,1345.17,ACTIVE
17534,17534,2017-03-14,4378.63,0.2151,0.398,1742.61,ACTIVE
17535,17535,2018-04-08,3714.44,0.2332,0.4852,1802.42,ACTIVE
17536,17536,2021-12-18,4557.0,0.2074,0.2854,1300.38,ACTIVE
17537,17537,2021-12-18,9568.15,0.233,0.325,3109.22,ACTIVE
17538,17538,2015-10-21,3146.11,0.2537,0.5123,1611.89,ACTIVE
17539,17539,2015-11-20,5291.84,0.2263,0.1782,943.11,ACTIVE
17540,17540,2022-04-17,5676.95,0.2225,0.5355,3040.01,ACTIVE
17541,17541,2021-09-19,7957.7,0.2124,0.3324,2644.82,ACTIVE
17542,17542,2021-10-19,6956.62,0.2079,0.2471,1719.13,ACTIVE
17543,17543,2017-04-13,5712.19,0.2008,0.3902,2229.12,ACTIVE
17544,17544,2015-09-21,6258.6,0.2226,0.187,1170.43,ACTIVE
17545,17545,2016-04-18,8920.05,0.2212,0.358,3193.0,ACTIVE
17546,17546,2016-10-15,4218.86,0.2111,0.3112,1312.83,ACTIVE
17547,17547,2021-08-20,4156.83,0.3014,0.524,2178.28,ACTIVE
17548,17548,2021-11-18,8030.66,0.2341,0.3593,2885.38,ACTIVE
17549,17549,2016-04-18,7000.76,0.1937,0.1244,870.86,ACTIVE
17550,17550,2021-02-21,8049.95,0.2139,0.4569,3678.22,ACTIVE
17551,17551,2022-12-13,5978.83,0.2398,0.2689,1607.91,ACTIVE
17552,17552,2016-09-15,6443.03,0.1947,0.2789,1797.15,ACTIVE
17553,17553,2020-04-27,9428.45,0.1987,0.2621,2471.0,ACTIVE
17554,17554,2024-03-07,4915.24,0.2702,0.4719,2319.56,CLOSED
17555,17555,2016-03-19,9052.6,0.2086,0.1983,1795.48,ACTIVE
17556,17556,2022-02-16,9046.43,0.1885,0.1977,1788.04,ACTIVE
17557,17557,2021-12-18,4539.33,0.2233,0.4035,1831.61,ACTIVE
17558,17558,2019-10-30,3399.68,0.251,0.6073,2064.77,ACTIVE
17559,17559,2022-05-17,4657.46,0.2659,0.5316,2475.92,CLOSED
17560,17560,2016-11-14,10750.37,0.1812,0.3101,3333.47,ACTIVE
17561,17561,2018-04-08,11747.56,0.1841,0.3075,3612.7,ACTIVE
17562,17562,2019-07-02,2055.36,0.2589,0.3562,732.1,ACTIVE
17563,17563,2023-01-12,4346.7,0.2385,0.3327,1446.09,ACTIVE
17564,17564,2020-03-28,6110.39,0.2202,0.4171,2548.7,ACTIVE
17565,17565,2022-05-17,4857.53,0.2669,0.336,1632.26,ACTIVE
17566,17566,2015-07-23,6996.61,0.164,0.0581,406.29,ACTIVE
17567,17567,2017-03-14,10407.8,0.1958,0.3555,3700.1,ACTIVE
17568,17568,2023-12-08,6394.91,0.2336,0.2586,1653.86,ACTIVE
17569,17569,2019-10-30,5261.48,0.2248,0.2188,1151.42,ACTIVE
17570,17570,2017-05-13,3934.26,0.2641,0.3919,1541.98,ACTIVE
17571,17571,2019-11-29,2997.37,0.277,0.506,1516.8,ACTIVE
17572,17572,2023-10-09,5322.76,0.2372,0.2119,1128.11,ACTIVE
17573,17573,2023-09-09,9530.64,0.2041,0.2488,2371.61,ACTIVE
17574,17574,2017-11-09,4604.73,0.2323,0.2398,1104.21,ACTIVE
17575,17575,2019-11-29,8917.72,0.2049,0.3387,3020.5,ACTIVE
17576,17576,2019-08-31,6989.28,0.1834,0.3862,2699.02,ACTIVE
17577,17577,2022-05-17,5343.35,0.2532,0.426,2276.16,ACTIVE
17578,17578,2022-06-16,5681.08,0.2341,0.3344,1899.65,ACTIVE
17579,17579,2021-01-22,7671.59,0.1837,0.2006,1538.75,ACTIVE
17580,17580,2019-08-31,6053.91,0.2027,0.3898,2359.67,ACTIVE
17581,17581,2020-05-27,3976.89,0.2115,0.3442,1368.85,ACTIVE
17582,17582,2016-05-18,6344.34,0.1767,0.3067,1945.96,ACTIVE
17583,17583,2023-03-13,4649.41,0.2631,0.5133,2386.47,ACTIVE
17584,17584,2020-05-27,3449.72,0.2374,0.2673,922.02,ACTIVE
17585,17585,2022-09-14,4975.21,0.239,0.4285,2131.85,ACTIVE
17586,17586,2025-01-01,9263.57,0.2231,0.4369,4047.66,ACTIVE
17587,17587,2020-12-23,4018.42,0.2304,0.3005,1207.6,ACTIVE
17588,17588,2024-07-05,7138.79,0.1584,0.2503,1786.55,ACTIVE
17589,17589,2021-05-22,5727.76,0.2253,0.328,1878.88,ACTIVE
17590,17590,2018-11-04,4203.4,0.2588,0.4225,1775.84,ACTIVE
17591,17591,2021-04-22,4552.26,0.2389,0.3782,1721.74,ACTIVE
17592,17592,2018-05-08,3407.83,0.2558,0.5211,1775.96,ACTIVE
17593,17593,2022-02-16,6794.22,0.1782,0.4623,3140.96,ACTIVE
17594,17594,2021-01-22,7695.42,0.1811,0.3729,2869.72,ACTIVE
17595,17595,2016-05-18,5366.79,0.246,0.3937,2112.93,ACTIVE
17596,17596,2022-08-15,3648.93,0.2403,0.2742,1000.64,ACTIVE
17597,17597,2020-01-28,1970.13,0.2623,0.4917,968.64,ACTIVE
17598,17598,2018-01-08,3221.48,0.2108,0.4081,1314.59,ACTIVE
17599,17599,2021-06-21,8869.33,0.204,0.4223,3745.12,CLOSED
17600,17600,2022-01-17,6785.05,0.1945,0.1534,1040.65,ACTIVE
17601,17601,2018-03-09,6041.41,0.2225,0.2779,1678.62,ACTIVE
17602,17602,2024-05-06,6738.48,0.1925,0.3593,2421.32,ACTIVE
17603,17603,2022-06-16,2500.43,0.2672,0.2105,526.46,ACTIVE
17604,17604,2020-12-23,3907.56,0.2128,0.4482,1751.36,ACTIVE
17605,17605,2022-11-13,6349.36,0.2192,0.2276,1445.28,ACTIVE
17606,17606,2019-09-30,11406.18,0.1863,0.231,2634.82,ACTIVE
17607,17607,2018-12-04,11235.97,0.1903,0.1455,1634.95,ACTIVE
17608,17608,2015-07-23,2800.51,0.2806,0.5592,1566.14,ACTIVE
17609,17609,2019-02-02,2589.43,0.2974,0.5185,1342.51,ACTIVE
17610,17610,2019-03-04,5076.09,0.236,0.4889,2481.79,ACTIVE
17611,17611,2017-11-09,3213.15,0.238,0.3223,1035.56,ACTIVE
17612,17612,2023-01-12,9510.43,0.2138,0.314,2986.12,ACTIVE
17613,17613,2020-05-27,4646.73,0.2245,0.3035,1410.32,ACTIVE
17614,17614,2016-11-14,2652.23,0.2274,0.2198,582.88,ACTIVE
17615,17615,2023-04-12,3479.63,0.2569,0.4288,1491.9,ACTIVE
17616,17616,2022-03-18,9853.18,0.2195,0.4377,4312.71,ACTIVE
17617,17617,2022-11-13,5871.53,0.2468,0.6991,4105.0,ACTIVE
17618,17618,2015-07-23,3723.38,0.1993,0.3656,1361.22,ACTIVE
17619,17619,2021-07-21,6121.44,0.1899,0.1894,1159.66,ACTIVE
17620,17620,2021-10-19,4575.77,0.2055,0.4343,1987.09,ACTIVE
17621,17621,2017-01-13,3527.14,0.2452,0.4203,1482.4,ACTIVE
17622,17622,2016-01-19,6247.17,0.2572,0.4298,2685.3,ACTIVE
17623,17623,2025-01-01,5568.5,0.2322,0.5153,2869.57,ACTIVE
17624,17624,2016-05-18,6412.91,0.2365,0.3158,2025.45,ACTIVE
17625,17625,2018-02-07,6088.1,0.2183,0.4692,2856.77,ACTIVE
17626,17626,2016-07-17,6449.07,0.2074,0.3292,2123.12,ACTIVE
17627,17627,2024-03-07,3739.47,0.2594,0.5566,2081.39,ACTIVE
17628,17628,2024-09-03,3646.09,0.2082,0.1911,696.79,ACTIVE
17629,17629,2021-09-19,6310.2,0.1854,0.3404,2147.81,ACTIVE
17630,17630,2016-09-15,4462.24,0.245,0.4726,2109.04,ACTIVE
17631,17631,2020-02-27,3588.65,0.2316,0.2397,860.21,ACTIVE
17632,17632,2017-12-09,3268.4,0.2307,0.1307,427.28,ACTIVE
17633,17633,2022-08-15,7875.65,0.1984,0.2993,2356.91,ACTIVE
17634,17634,2021-09-19,10697.5,0.2068,0.3739,3999.39,ACTIVE
17635,17635,2016-05-18,4293.75,0.2254,0.2339,1004.17,ACTIVE
17636,17636,2020-03-28,3740.71,0.1989,0.4141,1549.21,ACTIVE
17637,17637,2017-05-13,6174.54,0.2364,0.3437,2122.16,ACTIVE
17638,17638,2018-10-05,3847.72,0.2741,0.4934,1898.49,ACTIVE
17639,17639,2023-04-12,6395.91,0.2099,0.1969,1259.37,ACTIVE
17640,17640,2015-09-21,8993.03,0.2052,0.4049,3641.05,ACTIVE
17641,17641,2015-09-21,10821.8,0.1921,0.2605,2818.55,ACTIVE
17642,17642,2017-05-13,2836.9,0.2372,0.3133,888.91,ACTIVE
17643,17643,2020-05-27,3031.32,0.2439,0.4929,1494.14,ACTIVE
17644,17644,2020-10-24,2367.46,0.2679,0.4318,1022.36,ACTIVE
17645,17645,2022-02-16,8649.19,0.2155,0.432,3736.64,ACTIVE
17646,17646,2018-09-05,6628.48,0.221,0.401,2658.15,ACTIVE
17647,17647,2021-12-18,8537.98,0.2487,0.3033,2589.75,ACTIVE
17648,17648,2023-03-13,5512.88,0.2364,0.3008,1658.25,ACTIVE
17649,17649,2024-06-05,5942.37,0.2115,0.3468,2060.57,ACTIVE
17650,17650,2020-11-23,4997.12,0.1801,0.2628,1313.18,ACTIVE
17651,17651,2017-01-13,4903.64,0.2077,0.2297,1126.25,ACTIVE
17652,17652,2017-04-13,6883.71,0.2618,0.3789,2607.94,CLOSED
17653,17653,2016-09-15,7400.39,0.1925,0.2506,1854.59,ACTIVE
17654,17654,2019-02-02,9290.52,0.223,0.2916,2709.48,ACTIVE
17655,17655,2016-06-17,3306.46,0.2653,0.5546,1833.83,ACTIVE
17656,17656,2017-05-13,6015.87,0.2155,0.1337,804.17,ACTIVE
17657,17657,2017-02-12,7064.31,0.1994,0.2652,1873.25,ACTIVE
17658,17658,2019-12-29,4918.86,0.1935,0.3479,1711.16,ACTIVE
17659,17659,2024-03-07,6119.36,0.2047,0.2581,1579.13,ACTIVE
17660,17660,2021-04-22,10304.73,0.1919,0.4838,4985.83,ACTIVE
17661,17661,2016-09-15,6796.37,0.1706,0.1789,1215.77,ACTIVE
17662,17662,2017-09-10,5316.07,0.2171,0.2993,1591.3,CLOSED
17663,17663,2024-12-02,6831.75,0.2046,0.3854,2633.29,ACTIVE
17664,17664,2024-02-06,4851.25,0.2568,0.3187,1546.21,ACTIVE
17665,17665,2018-07-07,10212.48,0.2083,0.2882,2942.96,ACTIVE
17666,17666,2015-05-24,6390.12,0.2161,0.3991,2550.49,ACTIVE
17667,17667,2017-11-09,6253.66,0.2084,0.3524,2203.54,ACTIVE
17668,17668,2015-09-21,5107.87,0.2511,0.4276,2183.99,ACTIVE
17669,17669,2024-06-05,9819.31,0.1685,0.2843,2791.24,CLOSED
17670,17670,2016-05-18,9467.67,0.2215,0.3749,3549.46,ACTIVE
17671,17671,2023-10-09,5947.96,0.2679,0.4486,2668.27,ACTIVE
17672,17672,2016-04-18,4436.75,0.235,0.5416,2403.12,ACTIVE
17673,17673,2015-06-23,9059.09,0.2026,0.2518,2280.83,ACTIVE
17674,17674,2019-12-29,2877.73,0.2177,0.5669,1631.24,ACTIVE
17675,17675,2019-10-30,4176.33,0.2188,0.2944,1229.45,ACTIVE
17676,17676,2020-02-27,4970.27,0.2369,0.4224,2099.51,ACTIVE
17677,17677,2019-08-01,5263.51,0.2504,0.1321,695.09,ACTIVE
17678,17678,2016-12-14,4105.88,0.1997,0.2265,930.09,ACTIVE
17679,17679,2022-04-17,4113.49,0.2305,0.4922,2024.47,ACTIVE
17680,17680,2022-04-17,6221.82,0.2176,0.4085,2541.66,ACTIVE
17681,17681,2015-06-23,4777.78,0.2211,0.3674,1755.49,ACTIVE
17682,17682,2016-09-15,3805.28,0.2241,0.3551,1351.43,ACTIVE
17683,17683,2019-09-30,3801.96,0.1927,0.436,1657.73,ACTIVE
17684,17684,2023-01-12,5230.07,0.2088,0.245,1281.58,ACTIVE
17685,17685,2015-08-22,3296.44,0.2276,0.3632,1197.41,ACTIVE
17686,17686,2016-05-18,3949.87,0.1814,0.149,588.42,ACTIVE
17687,17687,2021-10-19,8335.14,0.2217,0.3643,3036.63,ACTIVE
17688,17688,2019-09-30,5271.19,0.2319,0.4743,2500.14,ACTIVE
17689,17689,2020-11-23,6907.02,0.2126,0.3556,2456.33,ACTIVE
17690,17690,2016-09-15,6389.67,0.2174,0.4533,2896.31,ACTIVE
17691,17691,2018-04-08,6470.98,0.2216,0.3707,2398.91,ACTIVE
17692,17692,2020-02-27,7875.34,0.1648,0.2237,1761.85,ACTIVE
17693,17693,2015-06-23,5662.12,0.2053,0.2405,1361.59,ACTIVE
17694,17694,2019-01-03,6189.75,0.2269,0.2877,1781.0,ACTIVE
17695,17695,2020-03-28,4087.57,0.2563,0.3562,1455.84,ACTIVE
17696,17696,2015-11-20,4486.86,0.2488,0.4437,1990.98,ACTIVE
17697,17697,2020-08-25,3581.54,0.2615,0.3414,1222.91,ACTIVE
17698,17698,2020-11-23,4417.42,0.2747,0.4024,1777.36,ACTIVE
17699,17699,2021-03-23,4106.59,0.2903,0.4612,1893.77,ACTIVE
17700,17700,2022-11-13,7536.05,0.2718,0.4427,3336.22,ACTIVE
17701,17701,2022-04-17,4189.1,0.2514,0.3676,1539.74,ACTIVE
17702,17702,2024-03-07,6084.34,0.2137,0.2413,1468.17,ACTIVE
17703,17703,2017-11-09,6236.83,0.194,0.4588,2861.2,ACTIVE
17704,17704,2019-04-03,3507.55,0.2034,0.5077,1780.76,ACTIVE
17705,17705,2015-11-20,9278.96,0.2096,0.3359,3116.44,ACTIVE
17706,17706,2019-01-03,4354.95,0.2768,0.4603,2004.47,ACTIVE
17707,17707,2024-04-06,5903.64,0.237,0.273,1611.69,ACTIVE
17708,17708,2018-12-04,9642.39,0.2039,0.2376,2290.7,ACTIVE
17709,17709,2023-04-12,4911.74,0.2016,0.3104,1524.53,ACTIVE
17710,17710,2024-09-03,4770.48,0.2716,0.3967,1892.53,ACTIVE
17711,17711,2018-07-07,6730.87,0.2269,0.2945,1982.28,CLOSED
17712,17712,2024-10-03,6136.46,0.1938,0.3298,2023.82,ACTIVE
17713,17713,2020-12-23,6610.87,0.1817,0.1231,813.52,ACTIVE
17714,17714,2016-03-19,4459.98,0.2353,0.4018,1791.81,ACTIVE
17715,17715,2022-07-16,5236.08,0.2224,0.518,2712.53,ACTIVE
17716,17716,2018-03-09,3483.89,0.244,0.3519,1225.84,ACTIVE
17717,17717,2021-04-22,5356.19,0.2251,0.4319,2313.4,ACTIVE
17718,17718,2023-12-08,2517.07,0.2639,0.4488,1129.65,ACTIVE
17719,17719,2023-02-11,5836.49,0.2361,0.453,2643.73,ACTIVE
17720,17720,2024-05-06,4356.62,0.2603,0.6697,2917.44,ACTIVE
17721,17721,2023-07-11,6420.7,0.2234,0.407,2612.95,ACTIVE
17722,17722,2023-06-11,4520.2,0.2295,0.4569,2065.35,ACTIVE
17723,17723,2016-05-18,4177.92,0.225,0.3701,1546.07,ACTIVE
17724,17724,2017-02-12,6265.16,0.209,0.3296,2065.01,ACTIVE
17725,17725,2021-07-21,5489.2,0.2229,0.3425,1880.21,ACTIVE
17726,17726,2017-12-09,5913.13,0.2374,0.1925,1138.17,ACTIVE
17727,17727,2023-01-12,5151.9,0.3158,0.6621,3411.24,ACTIVE
17728,17728,2018-10-05,5139.45,0.2173,0.3332,1712.22,ACTIVE
17729,17729,2023-01-12,5615.27,0.2388,0.2846,1598.12,ACTIVE
17730,17730,2018-10-05,7444.56,0.2001,0.1771,1318.53,ACTIVE
17731,17731,2021-07-21,11507.59,0.1879,0.2193,2523.51,ACTIVE
17732,17732,2016-07-17,3379.49,0.2795,0.4044,1366.83,ACTIVE
17733,17733,2016-10-15,6250.45,0.19,0.4556,2847.5,ACTIVE
17734,17734,2021-09-19,9257.29,0.1855,0.2321,2148.48,ACTIVE
17735,17735,2024-09-03,4581.72,0.2483,0.3495,1601.17,ACTIVE
17736,17736,2021-11-18,4885.97,0.2465,0.3772,1842.92,ACTIVE
17737,17737,2022-04-17,3827.91,0.2477,0.358,1370.25,ACTIVE
17738,17738,2020-10-24,1883.77,0.2621,0.3988,751.25,ACTIVE
17739,17739,2019-06-02,5501.31,0.2315,0.3933,2163.47,ACTIVE
17740,17740,2015-04-24,3008.45,0.2561,0.456,1371.94,ACTIVE
17741,17741,2024-06-05,5984.96,0.2121,0.3352,2006.2,ACTIVE
17742,17742,2019-08-01,3984.81,0.1988,0.081,322.57,ACTIVE
17743,17743,2023-05-12,4887.08,0.2372,0.3856,1884.7,ACTIVE
17744,17744,2019-08-31,8020.99,0.2625,0.1917,1537.52,ACTIVE
17745,17745,2018-10-05,9236.55,0.2115,0.2909,2686.94,ACTIVE
17746,17746,2017-01-13,1857.14,0.2853,0.5476,1016.98,ACTIVE
17747,17747,2019-07-02,3651.87,0.2554,0.3914,1429.42,ACTIVE
17748,17748,2023-04-12,9473.75,0.2265,0.1618,1532.86,ACTIVE
17749,17749,2016-01-19,5137.24,0.2494,0.6198,3183.91,ACTIVE
17750,17750,2021-01-22,5661.72,0.2119,0.1362,770.95,ACTIVE
17751,17751,2020-04-27,8045.13,0.2189,0.4698,3779.81,ACTIVE
17752,17752,2018-10-05,6040.7,0.2206,0.3519,2125.86,ACTIVE
17753,17753,2022-06-16,5160.68,0.2533,0.3582,1848.33,ACTIVE
17754,17754,2015-04-24,9712.54,0.1942,0.1963,1906.43,ACTIVE
17755,17755,2024-08-04,5074.9,0.2446,0.3802,1929.73,ACTIVE
17756,17756,2023-07-11,8005.11,0.1497,0.193,1545.33,ACTIVE
17757,17757,2015-04-24,9028.44,0.2212,0.4391,3964.22,ACTIVE
17758,17758,2020-07-26,6566.84,0.2237,0.2725,1789.59,ACTIVE
17759,17759,2016-03-19,8848.34,0.197,0.2434,2153.58,ACTIVE
17760,17760,2016-02-18,1969.22,0.2139,0.4173,821.74,CLOSED
17761,17761,2015-04-24,10739.68,0.1748,0.2702,2901.69,ACTIVE
17762,17762,2017-11-09,3168.51,0.2626,0.4165,1319.84,ACTIVE
17763,17763,2018-05-08,3780.93,0.2282,0.4268,1613.63,ACTIVE
17764,17764,2019-01-03,7002.88,0.2007,0.3273,2291.9,ACTIVE
17765,17765,2018-05-08,8252.59,0.2417,0.323,2665.79,ACTIVE
17766,17766,2022-07-16,5736.94,0.2024,0.2005,1150.46,CLOSED
17767,17767,2017-01-13,4882.5,0.2259,0.2737,1336.53,ACTIVE
17768,17768,2023-03-13,7904.52,0.2337,0.5294,4184.95,ACTIVE
17769,17769,2020-04-27,6203.67,0.203,0.3833,2378.15,ACTIVE
17770,17770,2021-05-22,8308.3,0.2225,0.4448,3695.5,ACTIVE
17771,17771,2017-07-12,4767.28,0.2143,0.4615,2200.15,ACTIVE
17772,17772,2022-07-16,4744.68,0.2051,0.1927,914.33,ACTIVE
17773,17773,2023-01-12,3506.25,0.2208,0.3857,1352.33,ACTIVE
17774,17774,2017-01-13,6598.39,0.2647,0.521,3437.98,ACTIVE
17775,17775,2020-03-28,4848.72,0.2128,0.3725,1805.92,ACTIVE
17776,17776,2017-12-09,6237.93,0.2344,0.3556,2218.28,ACTIVE
17777,17777,2016-05-18,3843.09,0.2438,0.0732,281.48,ACTIVE
17778,17778,2016-10-15,2829.57,0.2614,0.2852,807.03,ACTIVE
17779,17779,2021-02-21,6157.16,0.1926,0.1834,1129.21,ACTIVE
17780,17780,2023-05-12,3289.5,0.2431,0.4168,1371.21,ACTIVE
17781,17781,2015-07-23,9582.25,0.2036,0.312,2989.9,ACTIVE
17782,17782,2021-12-18,7587.41,0.2568,0.2909,2207.4,ACTIVE
17783,17783,2017-06-12,8128.88,0.1655,0.3868,3144.0,ACTIVE
17784,17784,2017-06-12,4350.73,0.2476,0.5852,2546.16,ACTIVE
17785,17785,2020-08-25,5999.54,0.2559,0.3215,1928.68,ACTIVE
17786,17786,2023-06-11,4309.56,0.2688,0.5568,2399.35,ACTIVE
17787,17787,2020-05-27,3986.01,0.241,0.4148,1653.23,ACTIVE
17788,17788,2023-08-10,2955.07,0.2618,0.3991,1179.43,ACTIVE
17789,17789,2021-07-21,4184.01,0.263,0.4468,1869.31,ACTIVE
17790,17790,2021-04-22,5735.99,0.2221,0.254,1457.1,ACTIVE
17791,17791,2019-11-29,4489.42,0.2545,0.4753,2133.78,ACTIVE
17792,17792,2023-03-13,7172.38,0.2437,0.3989,2861.02,ACTIVE
17793,17793,2016-09-15,5614.64,0.2512,0.3925,2203.71,ACTIVE
17794,17794,2024-04-06,3112.73,0.2578,0.4846,1508.45,ACTIVE
17795,17795,2015-04-24,4766.46,0.2726,0.5082,2422.46,ACTIVE
17796,17796,2021-12-18,6332.42,0.1961,0.3004,1902.51,ACTIVE
17797,17797,2020-03-28,4395.75,0.2126,0.4049,1779.78,ACTIVE
17798,17798,2016-05-18,3558.83,0.2333,0.4215,1499.98,ACTIVE
17799,17799,2018-08-06,5925.01,0.231,0.2706,1603.03,CLOSED
17800,17800,2024-07-05,7937.02,0.1907,0.3328,2641.46,ACTIVE
17801,17801,2019-02-02,4049.65,0.2196,0.2713,1098.6,ACTIVE
17802,17802,2019-07-02,5838.4,0.2225,0.3617,2111.69,ACTIVE
17803,17803,2015-11-20,5487.39,0.2183,0.1773,972.76,ACTIVE
17804,17804,2019-07-02,2822.15,0.2569,0.4875,1375.71,ACTIVE
17805,17805,2015-03-25,6497.13,0.2321,0.3799,2468.04,ACTIVE
17806,17806,2019-10-30,6659.32,0.1862,0.367,2443.92,ACTIVE
17807,17807,2023-02-11,3736.53,0.2201,0.2327,869.44,ACTIVE
17808,17808,2020-01-28,10602.64,0.2042,0.1693,1795.07,ACTIVE
17809,17809,2015-12-20,6404.29,0.228,0.2723,1744.03,ACTIVE
17810,17810,2024-11-02,6944.82,0.2658,0.4727,3282.95,ACTIVE
17811,17811,2021-02-21,3619.13,0.2255,0.4994,1807.26,ACTIVE
17812,17812,2024-08-04,4093.62,0.257,0.3668,1501.44,ACTIVE
17813,17813,2016-09-15,3680.69,0.2341,0.3888,1430.9,CLOSED
17814,17814,2019-12-29,9805.59,0.196,0.2902,2845.91,ACTIVE
17815,17815,2018-01-08,4436.25,0.2288,0.5665,2512.93,ACTIVE
17816,17816,2015-06-23,5096.9,0.2589,0.3177,1619.36,ACTIVE
17817,17817,2016-11-14,4050.39,0.2599,0.5822,2358.31,ACTIVE
17818,17818,2021-01-22,4239.63,0.2559,0.3091,1310.67,ACTIVE
17819,17819,2015-10-21,6778.72,0.1937,0.21,1423.34,ACTIVE
17820,17820,2020-05-27,6368.83,0.2116,0.2582,1644.28,ACTIVE
17821,17821,2015-05-24,5179.28,0.2019,0.3495,1809.9,ACTIVE
17822,17822,2015-05-24,3990.15,0.2104,0.4967,1981.95,ACTIVE
17823,17823,2022-11-13,5060.08,0.1941,0.1379,697.97,ACTIVE
17824,17824,2017-05-13,2650.04,0.2489,0.4223,1119.23,ACTIVE
17825,17825,2018-03-09,2731.23,0.2254,0.2987,815.86,ACTIVE
17826,17826,2017-06-12,4764.18,0.1731,0.2581,1229.46,ACTIVE
17827,17827,2023-05-12,6565.23,0.2029,0.1785,1171.61,ACTIVE
17828,17828,2020-01-28,3505.91,0.2577,0.4732,1658.84,ACTIVE
17829,17829,2023-07-11,3354.54,0.2445,0.3986,1337.16,ACTIVE
17830,17830,2016-03-19,4771.38,0.2348,0.4429,2113.41,ACTIVE
17831,17831,2016-06-17,3054.89,0.2456,0.2284,697.76,CLOSED
17832,17832,2019-05-03,6854.91,0.1913,0.1339,918.05,ACTIVE
17833,17833,2023-10-09,8077.48,0.2559,0.4882,3943.45,ACTIVE
17834,17834,2018-08-06,6277.12,0.2228,0.2734,1716.26,ACTIVE
17835,17835,2020-09-24,7376.42,0.1807,0.3559,2625.39,ACTIVE
17836,17836,2017-04-13,4240.81,0.265,0.2563,1086.88,ACTIVE
17837,17837,2024-02-06,4236.81,0.2296,0.5058,2143.16,ACTIVE
17838,17838,2021-01-22,5199.28,0.2099,0.3601,1872.38,ACTIVE
17839,17839,2021-06-21,3546.89,0.2209,0.3186,1130.09,ACTIVE
17840,17840,2015-08-22,5175.28,0.2326,0.4422,2288.39,ACTIVE
17841,17841,2022-02-16,6377.15,0.262,0.4934,3146.36,ACTIVE
17842,17842,2015-04-24,5972.93,0.2267,0.2325,1388.73,ACTIVE
17843,17843,2015-12-20,5566.8,0.2384,0.5851,3257.36,ACTIVE
17844,17844,2019-04-03,5276.58,0.2305,0.4192,2211.84,ACTIVE
17845,17845,2023-05-12,4141.29,0.2532,0.4048,1676.37,ACTIVE
17846,17846,2022-11-13,5968.89,0.1973,0.226,1349.09,ACTIVE
17847,17847,2024-11-02,9340.77,0.2129,0.3872,3617.19,ACTIVE
17848,17848,2017-06-12,5477.8,0.2249,0.4546,2490.09,ACTIVE
17849,17849,2017-11-09,6955.12,0.2067,0.3538,2460.42,ACTIVE
17850,17850,2021-11-18,3463.99,0.2388,0.3732,1292.62,ACTIVE
17851,17851,2017-11-09,4504.92,0.2678,0.3691,1662.62,ACTIVE
17852,17852,2019-05-03,4751.13,0.2435,0.4701,2233.31,ACTIVE
17853,17853,2017-01-13,4578.63,0.2379,0.2366,1083.39,ACTIVE
