customer_id,age,tenure_months,income_band,region,risk_score
18141,56,101,MID,WEST,677
18142,32,68,HIGH,WEST,517
18143,24,16,MID,SOUTH,542
18144,38,48,LOW,MIDWEST,630
18145,57,14,LOW,MIDWEST,639
18146,56,91,MID,SOUTH,713
18147,28,81,LOW,NORTHEAST,699
18148,57,31,MID,NORTHEAST,748
18149,31,102,MID,NORTHEAST,778
18150,61,91,HIGH,WEST,695
18151,51,112,HIGH,NORTHEAST,720
18152,27,33,LOW,WEST,721
18153,39,20,MID,WEST,706
18154,65,57,MID,WEST,666
18155,44,31,LOW,NORTHEAST,556
18156,58,88,MID,WEST,795
18157,61,51,MID,MIDWEST,549
18158,22,75,LOW,WEST,636
18159,71,20,MID,NORTHEAST,772
18160,39,10,LOW,MIDWEST,707
18161,63,112,MID,SOUTH,657
18162,46,53,LOW,MIDWEST,678
18163,52,16,MID,MIDWEST,617
18164,40,97,MID,SOUTH,493
18165,67,15,LOW,NORTHEAST,676
18166,27,119,MID,WEST,731
18167,69,46,LOW,MIDWEST,607
18168,32,56,LOW,WEST,743
18169,68,31,MID,MIDWEST,574
18170,22,10,MID,MIDWEST,603
18171,21,49,MID,WEST,530
18172,26,43,LOW,NORTHEAST,628
18173,50,53,MID,NORTHEAST,667
18174,35,58,LOW,SOUTH,626
18175,53,75,LOW,NORTHEAST,510
18176,65,8,LOW,WEST,603
18177,22,43,LOW,SOUTH,665
18178,49,103,MID,SOUTH,670
18179,60,114,HIGH,WEST,703
18180,43,64,LOW,NORTHEAST,678
18181,70,43,MID,SOUTH,720
18182,56,49,LOW,NORTHEAST,718
18183,22,93,LOW,SOUTH,669
18184,50,47,MID,MIDWEST,664
18185,41,113,LOW,SOUTH,681
18186,28,3,MID,WEST,665
18187,72,72,LOW,MIDWEST,619
18188,33,62,HIGH,MIDWEST,668
18189,25,54,MID,SOUTH,690
18190,33,57,MID,NORTHEAST,494
18191,65,19,LOW,NORTHEAST,535
18192,53,41,LOW,SOUTH,598
18193,65,42,MID,WEST,565
18194,45,79,MID,MIDWEST,714
18195,27,71,MID,MIDWEST,709
18196,41,49,MID,SOUTH,702
18197,31,62,MID,SOUTH,767
18198,51,68,MID,NORTHEAST,641
18199,35,5,LOW,SOUTH,551
18200,73,106,HIGH,NORTHEAST,628
18201,41,107,MID,WEST,557
18202,37,43,LOW,SOUTH,450
18203,74,91,LOW,MIDWEST,657
18204,49,47,MID,WEST,615
18205,30,8,MID,MIDWEST,709
18206,46,103,HIGH,MIDWEST,687
18207,34,32,MID,WEST,623
18208,59,42,LOW,NORTHEAST,501
18209,51,69,LOW,NORTHEAST,524
18210,60,52,MID,WEST,568
18211,71,31,MID,NORTHEAST,621
18212,60,96,HIGH,WEST,754
18213,39,42,MID,NORTHEAST,593
18214,31,71,HIGH,NORTHEAST,678
18215,49,79,MID,NORTHEAST,612
18216,45,112,MID,SOUTH,555
18217,37,57,MID,SOUTH,611
18218,64,56,MID,NORTHEAST,592
18219,70,109,MID,NORTHEAST,634
18220,41,57,HIGH,WEST,711
18221,57,35,LOW,WEST,635
18222,74,5,HIGH,NORTHEAST,531
18223,21,38,MID,SOUTH,690
18224,40,23,MID,NORTHEAST,604
18225,60,36,LOW,NORTHEAST,706
18226,47,64,LOW,WEST,645
18227,63,62,MID,NORTHEAST,631
18228,46,22,LOW,NORTHEAST,654
18229,24,55,LOW,SOUTH,512
18230,44,54,LOW,WEST,662
18231,42,5,LOW,MIDWEST,762
18232,66,33,HIGH,WEST,680
18233,28,86,MID,SOUTH,613
18234,29,2,MID,WEST,700
18235,28,36,HIGH,MIDWEST,494
18236,51,57,MID,SOUTH,569
18237,74,19,HIGH,WEST,514
18238,54,77,HIGH,WEST,801
18239,65,85,MID,WEST,755
18240,66,40,MID,WEST,675
18241,53,27,HIGH,NORTHEAST,766
18242,53,93,LOW,NORTHEAST,631
18243,34,25,MID,SOUTH,526
18244,72,17,LOW,MIDWEST,639
18245,63,3,LOW,MIDWEST,712
18246,68,10,LOW,MIDWEST,559
18247,74,104,HIGH,MIDWEST,565
18248,39,112,LOW,NORTHEAST,751
18249,28,65,MID,NORTHEAST,719
18250,67,110,MID,NORTHEAST,647
18251,46,84,MID,MIDWEST,723
18252,72,48,HIGH,WEST,735
18253,58,85,HIGH,NORTHEAST,576
18254,34,50,MID,MIDWEST,689
18255,40,115,MID,WEST,595
18256,53,102,HIGH,MIDWEST,702
18257,42,101,MID,WEST,770
18258,36,63,MID,NORTHEAST,703
18259,32,62,LOW,WEST,519
18260,56,14,LOW,WEST,553
18261,22,78,HIGH,SOUTH,675
18262,26,13,MID,MIDWEST,632
18263,23,64,MID,MIDWEST,708
18264,60,15,LOW,MIDWEST,615
18265,22,57,MID,SOUTH,696
18266,43,93,HIGH,WEST,692
18267,27,37,HIGH,SOUTH,663
18268,52,72,MID,MIDWEST,505
18269,22,31,MID,WEST,609
18270,22,35,LOW,MIDWEST,620
18271,43,21,LOW,MIDWEST,666
18272,58,19,LOW,WEST,543
18273,26,44,MID,NORTHEAST,659
18274,47,14,HIGH,WEST,648
18275,64,106,HIGH,MIDWEST,756
18276,54,88,LOW,SOUTH,722
18277,61,26,MID,MIDWEST,571
18278,38,106,LOW,WEST,556
18279,71,43,MID,NORTHEAST,663
18280,28,63,HIGH,WEST,586
18281,53,83,MID,WEST,640
18282,44,92,HIGH,WEST,591
18283,22,0,MID,WEST,748
18284,71,33,MID,MIDWEST,559
18285,58,40,HIGH,WEST,668
18286,33,70,MID,NORTHEAST,701
18287,23,104,LOW,WEST,682
18288,57,52,LOW,MIDWEST,622
18289,50,55,LOW,SOUTH,634
18290,23,10,LOW,MIDWEST,671
18291,74,63,MID,MIDWEST,744
18292,59,58,MID,NORTHEAST,582
18293,45,76,LOW,NORTHEAST,684
18294,33,101,LOW,MIDWEST,674
18295,35,68,LOW,NORTHEAST,646
18296,45,6,HIGH,MIDWEST,678
18297,24,98,LOW,NORTHEAST,799
18298,40,57,LOW,NORTHEAST,628
18299,32,58,MID,MIDWEST,718
18300,27,104,MID,SOUTH,617
18301,27,70,LOW,SOUTH,424
18302,39,94,MID,WEST,676
18303,41,105,MID,WEST,552
18304,39,59,MID,WEST,683
18305,58,117,MID,NORTHEAST,686
18306,49,20,LOW,MIDWEST,616
18307,31,104,LOW,WEST,724
18308,73,101,MID,WEST,690
18309,60,11,LOW,MIDWEST,594
18310,46,18,LOW,WEST,649
18311,23,4,LOW,SOUTH,616
18312,70,33,MID,NORTHEAST,550
18313,61,118,HIGH,SOUTH,577
18314,45,14,MID,NORTHEAST,677
18315,29,4,HIGH,MIDWEST,569
18316,26,55,MID,SOUTH,801
18317,36,42,MID,WEST,683
18318,33,75,LOW,WEST,717
18319,32,72,LOW,MIDWEST,655
18320,43,99,LOW,SOUTH,663
18321,23,49,LOW,MIDWEST,763
18322,38,55,MID,WEST,731
18323,68,2,LOW,WEST,655
18324,67,116,LOW,MIDWEST,642
18325,21,25,MID,NORTHEAST,677
18326,57,71,LOW,NORTHEAST,530
18327,74,105,HIGH,MIDWEST,833
18328,52,72,HIGH,NORTHEAST,610
18329,42,75,LOW,SOUTH,512
18330,47,21,LOW,MIDWEST,721
18331,32,85,HIGH,NORTHEAST,646
18332,42,22,HIGH,WEST,602
18333,71,83,HIGH,WEST,603
18334,54,69,LOW,MIDWEST,789
18335,44,58,MID,SOUTH,700
18336,27,86,LOW,SOUTH,670
18337,69,86,MID,SOUTH,686
18338,29,24,LOW,WEST,623
18339,59,45,MID,SOUTH,792
18340,37,58,MID,MIDWEST,671
18341,36,18,MID,NORTHEAST,671
18342,30,42,LOW,SOUTH,661
18343,41,4,HIGH,MIDWEST,635
18344,57,52,LOW,SOUTH,635
18345,43,24,HIGH,MIDWEST,678
18346,22,26,MID,MIDWEST,473
18347,35,98,LOW,NORTHEAST,566
18348,29,16,MID,WEST,648
18349,42,14,MID,WEST,643
18350,69,38,LOW,NORTHEAST,664
18351,72,2,LOW,NORTHEAST,680
18352,74,104,HIGH,SOUTH,779
18353,27,118,HIGH,NORTHEAST,699
18354,47,96,MID,NORTHEAST,749
18355,23,95,LOW,WEST,560
18356,47,12,LOW,NORTHEAST,671
18357,52,66,LOW,WEST,569
18358,62,10,MID,WEST,662
18359,39,36,MID,SOUTH,624
18360,22,59,MID,NORTHEAST,762
18361,45,81,HIGH,WEST,784
18362,44,33,HIGH,MIDWEST,664
18363,54,30,LOW,WEST,558
18364,26,98,MID,WEST,687
18365,54,26,MID,WEST,529
18366,42,58,LOW,MIDWEST,620
18367,60,34,MID,MIDWEST,633
18368,74,102,LOW,WEST,675
18369,33,64,LOW,MIDWEST,657
18370,61,12,MID,SOUTH,506
18371,27,17,LOW,NORTHEAST,738
18372,74,116,MID,NORTHEAST,719
18373,46,112,LOW,SOUTH,703
18374,61,92,MID,SOUTH,642
18375,62,9,MID,NORTHEAST,687
18376,53,87,HIGH,WEST,651
18377,41,79,LOW,NORTHEAST,540
18378,61,112,MID,MIDWEST,674
18379,46,58,HIGH,WEST,744
18380,56,56,LOW,WEST,664
18381,54,75,LOW,MIDWEST,542
18382,46,17,LOW,WEST,606
18383,27,89,HIGH,WEST,670
18384,36,59,LOW,SOUTH,739
18385,71,22,LOW,NORTHEAST,675
18386,49,97,HIGH,SOUTH,531
18387,55,31,MID,NORTHEAST,693
18388,34,103,LOW,WEST,680
18389,59,32,MID,WEST,635
18390,47,58,LOW,NORTHEAST,620
18391,32,52,MID,NORTHEAST,626
18392,28,87,LOW,WEST,702
18393,42,22,MID,SOUTH,672
18394,51,29,MID,NORTHEAST,604
18395,36,23,LOW,MIDWEST,689
18396,34,27,MID,WEST,754
18397,35,54,HIGH,SOUTH,680
18398,36,70,MID,MIDWEST,722
18399,60,103,HIGH,WEST,753
18400,47,50,HIGH,NORTHEAST,733
18401,46,49,LOW,NORTHEAST,602
18402,29,19,MID,WEST,555
18403,50,11,HIGH,MIDWEST,682
18404,72,91,MID,NORTHEAST,613
18405,61,75,MID,WEST,568
18406,45,63,LOW,WEST,583
18407,37,53,HIGH,SOUTH,638
18408,40,62,LOW,SOUTH,609
18409,22,101,MID,MIDWEST,569
18410,22,22,HIGH,WEST,716
18411,62,59,MID,WEST,737
18412,66,28,MID,NORTHEAST,633
18413,73,12,MID,NORTHEAST,600
18414,54,83,HIGH,SOUTH,741
18415,71,84,MID,WEST,728
18416,43,102,MID,NORTHEAST,522
18417,34,2,LOW,MIDWEST,507
18418,34,21,LOW,NORTHEAST,669
18419,33,68,LOW,WEST,553
18420,61,97,MID,WEST,597
18421,21,112,MID,NORTHEAST,611
18422,72,94,LOW,NORTHEAST,625
18423,62,108,LOW,NORTHEAST,543
18424,41,97,LOW,SOUTH,613
18425,58,37,HIGH,MIDWEST,525
18426,28,69,LOW,WEST,693
18427,44,76,MID,SOUTH,495
18428,26,42,MID,MIDWEST,619
18429,27,106,HIGH,WEST,714
18430,21,92,MID,NORTHEAST,750
18431,63,62,LOW,MIDWEST,637
18432,61,57,LOW,NORTHEAST,735
18433,69,95,LOW,WEST,661
18434,73,26,MID,MIDWEST,777
18435,73,26,LOW,WEST,830
18436,74,48,LOW,MIDWEST,631
18437,21,15,LOW,WEST,560
18438,63,54,MID,NORTHEAST,558
18439,60,51,LOW,SOUTH,661
18440,29,60,MID,WEST,449
18441,28,55,LOW,SOUTH,793
18442,73,107,MID,WEST,627
18443,68,32,LOW,SOUTH,692
18444,38,49,MID,WEST,604
18445,25,88,MID,MIDWEST,693
18446,39,34,MID,SOUTH,714
18447,21,78,LOW,SOUTH,625
18448,58,115,MID,SOUTH,606
18449,41,45,MID,NORTHEAST,689
18450,23,29,MID,SOUTH,707
18451,73,22,LOW,WEST,536
18452,65,1,HIGH,WEST,657
18453,69,34,MID,MIDWEST,750
18454,74,101,MID,SOUTH,821
18455,21,30,LOW,SOUTH,625
18456,62,114,MID,NORTHEAST,659
18457,63,114,LOW,WEST,628
18458,63,81,MID,WEST,497
18459,35,117,LOW,SOUTH,619
18460,42,48,LOW,NORTHEAST,627
18461,71,114,MID,SOUTH,789
18462,24,65,MID,SOUTH,552
18463,55,9,LOW,MIDWEST,630
18464,63,99,MID,SOUTH,536
18465,64,114,HIGH,SOUTH,703
18466,53,106,MID,NORTHEAST,736
18467,62,50,MID,SOUTH,549
18468,70,12,MID,MIDWEST,652
18469,62,70,MID,WEST,573
18470,27,104,MID,NORTHEAST,710
18471,34,100,MID,SOUTH,721
18472,37,74,LOW,SOUTH,698
18473,39,94,LOW,MIDWEST,829
18474,40,3,MID,WEST,647
18475,32,74,MID,SOUTH,751
18476,57,13,MID,WEST,615
18477,26,89,LOW,MIDWEST,618
18478,63,5,MID,NORTHEAST,681
18479,56,71,MID,NORTHEAST,634
18480,72,113,LOW,MIDWEST,659
18481,21,13,HIGH,MIDWEST,565
18482,36,51,MID,MIDWEST,471
18483,69,4,MID,NORTHEAST,640
18484,47,85,LOW,SOUTH,548
18485,51,111,MID,WEST,670
18486,22,0,HIGH,WEST,542
18487,62,65,MID,NORTHEAST,747
18488,34,95,LOW,MIDWEST,704
18489,73,3,HIGH,WEST,744
18490,41,57,MID,SOUTH,702
18491,31,15,MID,WEST,679
18492,53,110,LOW,WEST,750
18493,46,61,HIGH,MIDWEST,724
18494,46,62,HIGH,WEST,645
18495,72,119,MID,MIDWEST,715
18496,40,94,LOW,MIDWEST,539
18497,42,37,MID,MIDWEST,525
18498,54,75,LOW,NORTHEAST,628
18499,30,35,MID,WEST,679
18500,65,62,MID,WEST,776
18501,33,97,LOW,WEST,740
18502,34,113,HIGH,SOUTH,587
18503,21,114,MID,NORTHEAST,768
18504,39,59,MID,WEST,742
18505,52,107,MID,SOUTH,740
18506,59,107,HIGH,MIDWEST,739
18507,69,65,MID,SOUTH,663
18508,63,4,HIGH,NORTHEAST,721
18509,38,14,LOW,NORTHEAST,533
18510,65,78,LOW,SOUTH,648
18511,31,99,MID,SOUTH,667
18512,32,109,LOW,SOUTH,596
18513,40,29,MID,NORTHEAST,592
18514,50,107,MID,NORTHEAST,780
18515,31,99,LOW,NORTHEAST,501
18516,69,58,LOW,MIDWEST,564
18517,35,44,LOW,WEST,629
18518,42,56,LOW,NORTHEAST,567
18519,53,81,LOW,MIDWEST,591
18520,44,97,LOW,SOUTH,565
18521,42,20,HIGH,WEST,760
18522,74,40,LOW,WEST,641
18523,44,14,LOW,MIDWEST,651
18524,27,112,HIGH,MIDWEST,670
18525,60,48,MID,WEST,665
18526,59,30,LOW,NORTHEAST,586
18527,32,24,HIGH,SOUTH,587
18528,66,8,HIGH,SOUTH,633
18529,42,56,MID,NORTHEAST,572
18530,29,92,MID,WEST,678
18531,30,38,MID,SOUTH,552
18532,59,48,HIGH,SOUTH,590
18533,32,76,MID,NORTHEAST,683
18534,46,42,HIGH,SOUTH,773
18535,60,88,LOW,NORTHEAST,685
18536,67,38,MID,MIDWEST,586
18537,47,53,HIGH,WEST,649
18538,70,117,LOW,WEST,614
18539,37,100,LOW,SOUTH,572
18540,68,68,MID,SOUTH,683
18541,34,47,MID,MIDWEST,620
18542,24,119,MID,NORTHEAST,674
18543,60,55,HIGH,MIDWEST,585
18544,61,41,LOW,SOUTH,636
18545,71,71,MID,SOUTH,594
18546,70,49,MID,WEST,662
18547,26,106,LOW,WEST,533
18548,54,25,LOW,MIDWEST,555
18549,59,6,MID,MIDWEST,584
18550,53,51,MID,SOUTH,526
18551,22,113,MID,MIDWEST,670
18552,23,7,MID,NORTHEAST,750
18553,57,96,MID,NORTHEAST,610
18554,67,0,LOW,MIDWEST,612
18555,30,66,LOW,MIDWEST,545
18556,23,54,MID,NORTHEAST,554
18557,42,19,MID,NORTHEAST,565
18558,37,89,HIGH,WEST,711
18559,74,21,MID,MIDWEST,627
18560,70,52,MID,WEST,637
18561,51,66,HIGH,MIDWEST,798
18562,72,62,MID,SOUTH,642
18563,33,3,MID,WEST,581
18564,74,53,HIGH,SOUTH,615
18565,45,78,LOW,WEST,679
18566,46,63,MID,MIDWEST,665
18567,23,87,MID,SOUTH,521
18568,30,93,MID,MIDWEST,629
18569,31,21,HIGH,SOUTH,613
18570,47,96,LOW,NORTHEAST,645
18571,31,107,LOW,WEST,678
18572,26,100,LOW,NORTHEAST,684
18573,53,102,HIGH,WEST,692
18574,68,25,LOW,WEST,603
18575,24,78,MID,WEST,763
18576,51,54,LOW,NORTHEAST,653
18577,72,118,MID,MIDWEST,781
18578,42,99,MID,NORTHEAST,819
18579,30,19,LOW,MIDWEST,428
18580,25,113,MID,NORTHEAST,588
18581,71,83,LOW,WEST,485
18582,42,65,LOW,MIDWEST,622
18583,26,53,MID,MIDWEST,636
18584,67,59,MID,MIDWEST,634
18585,64,92,LOW,SOUTH,561
18586,58,91,MID,SOUTH,691
18587,25,66,MID,SOUTH,736
18588,25,119,HIGH,MIDWEST,631
18589,32,27,MID,SOUTH,779
18590,29,51,HIGH,WEST,640
18591,49,71,MID,WEST,700
18592,42,19,HIGH,WEST,628
18593,62,59,LOW,NORTHEAST,522
18594,26,100,MID,SOUTH,617
18595,60,81,MID,SOUTH,709
18596,71,85,MID,SOUTH,776
18597,28,19,HIGH,NORTHEAST,757
18598,56,17,MID,WEST,707
18599,48,53,LOW,NORTHEAST,732
18600,26,38,MID,NORTHEAST,654
18601,36,1,MID,MIDWEST,702
18602,63,66,LOW,SOUTH,696
18603,67,90,LOW,SOUTH,654
18604,40,87,MID,WEST,663
18605,26,12,LOW,NORTHEAST,629
18606,34,93,LOW,WEST,639
18607,66,45,HIGH,WEST,652
18608,51,18,HIGH,MIDWEST,668
18609,44,56,MID,NORTHEAST,625
18610,21,26,HIGH,NORTHEAST,672
18611,63,80,HIGH,WEST,698
18612,46,89,MID,WEST,637
18613,50,87,MID,WEST,574
18614,66,13,HIGH,NORTHEAST,633
18615,51,41,MID,WEST,597
18616,71,59,LOW,NORTHEAST,700
18617,51,118,LOW,MIDWEST,641
18618,39,65,MID,SOUTH,579
18619,70,78,LOW,WEST,651
18620,55,40,LOW,NORTHEAST,640
18621,62,35,MID,NORTHEAST,668
18622,33,95,LOW,WEST,631
18623,57,100,LOW,SOUTH,675
18624,51,6,HIGH,MIDWEST,695
18625,26,64,LOW,NORTHEAST,583
18626,34,93,MID,MIDWEST,609
18627,70,18,MID,NORTHEAST,528
18628,51,77,HIGH,NORTHEAST,734
18629,62,56,LOW,MIDWEST,542
18630,30,60,LOW,NORTHEAST,544
18631,32,71,MID,MIDWEST,724
18632,71,104,MID,WEST,678
18633,43,10,HIGH,SOUTH,615
18634,68,24,LOW,WEST,703
18635,64,41,LOW,WEST,706
18636,39,96,LOW,NORTHEAST,708
18637,72,71,MID,MIDWEST,695
18638,62,22,LOW,WEST,621
18639,27,2,LOW,NORTHEAST,493
18640,26,118,MID,NORTHEAST,697
18641,27,16,LOW,SOUTH,465
18642,60,3,LOW,MIDWEST,489
18643,28,48,LOW,MIDWEST,667
18644,36,66,HIGH,MIDWEST,707
18645,44,31,MID,MIDWEST,645
18646,28,20,MID,SOUTH,637
18647,38,10,MID,NORTHEAST,741
18648,57,48,HIGH,SOUTH,737
18649,73,114,LOW,MIDWEST,729
18650,46,17,LOW,MIDWEST,520
18651,61,68,HIGH,WEST,717
18652,49,23,MID,NORTHEAST,632
18653,46,80,HIGH,MIDWEST,655
18654,49,7,MID,WEST,708
18655,72,24,MID,WEST,757
18656,24,0,MID,WEST,725
18657,48,77,LOW,SOUTH,584
18658,23,86,HIGH,WEST,576
18659,68,20,MID,SOUTH,608
18660,53,54,LOW,SOUTH,608
18661,23,35,LOW,MIDWEST,569
18662,54,5,MID,SOUTH,641
18663,44,4,LOW,SOUTH,744
18664,23,112,LOW,SOUTH,553
18665,73,77,LOW,MIDWEST,651
18666,41,79,HIGH,NORTHEAST,743
18667,22,35,MID,SOUTH,733
18668,54,31,LOW,SOUTH,532
18669,41,95,LOW,NORTHEAST,584
18670,56,52,MID,SOUTH,809
18671,29,12,MID,MIDWEST,627
18672,65,58,LOW,SOUTH,535
18673,43,62,HIGH,NORTHEAST,689
18674,43,68,LOW,NORTHEAST,660
18675,64,64,LOW,WEST,579
18676,50,102,LOW,WEST,688
18677,21,29,HIGH,NORTHEAST,648
18678,52,70,HIGH,SOUTH,589
18679,55,106,MID,NORTHEAST,762
18680,37,117,MID,SOUTH,665
18681,30,115,LOW,NORTHEAST,704
18682,23,87,LOW,MIDWEST,479
18683,66,12,LOW,MIDWEST,576
18684,21,118,HIGH,NORTHEAST,601
18685,52,3,MID,MIDWEST,654
18686,66,66,MID,MIDWEST,622
18687,40,53,HIGH,MIDWEST,642
18688,31,81,LOW,MIDWEST,623
18689,59,93,LOW,SOUTH,674
18690,55,88,MID,SOUTH,820
18691,21,27,HIGH,SOUTH,578
18692,52,90,LOW,MIDWEST,614
18693,21,90,LOW,NORTHEAST,754
18694,42,2,LOW,SOUTH,684
18695,37,76,HIGH,MIDWEST,685
18696,66,15,LOW,NORTHEAST,616
18697,73,67,MID,WEST,673
18698,58,27,HIGH,WEST,706
18699,60,43,MID,NORTHEAST,638
18700,22,32,LOW,WEST,570
18701,24,103,LOW,WEST,545
18702,62,108,LOW,MIDWEST,594
18703,44,95,MID,MIDWEST,606
18704,48,86,HIGH,WEST,648
18705,58,43,LOW,NORTHEAST,536
18706,39,17,MID,NORTHEAST,793
18707,57,68,LOW,MIDWEST,681
18708,60,51,MID,MIDWEST,595
18709,33,33,MID,NORTHEAST,498
18710,58,29,HIGH,SOUTH,641
18711,30,19,MID,WEST,580
18712,37,99,LOW,MIDWEST,461
18713,63,38,MID,MIDWEST,629
18714,74,110,HIGH,WEST,590
18715,24,80,MID,WEST,603
18716,56,19,HIGH,WEST,665
18717,51,7,MID,WEST,677
18718,53,49,MID,MIDWEST,635
18719,63,9,MID,WEST,564
18720,24,114,HIGH,WEST,708
18721,60,108,MID,NORTHEAST,588
18722,36,78,MID,SOUTH,535
18723,29,35,MID,SOUTH,608
18724,45,104,LOW,NORTHEAST,547
18725,22,77,LOW,SOUTH,554
18726,55,42,LOW,SOUTH,586
18727,51,105,MID,NORTHEAST,671
18728,48,25,HIGH,MIDWEST,659
18729,22,68,MID,WEST,606
18730,62,82,MID,WEST,632
18731,22,108,LOW,MIDWEST,642
18732,35,16,HIGH,MIDWEST,584
18733,42,34,LOW,MIDWEST,435
18734,58,100,LOW,SOUTH,688
18735,43,59,HIGH,MIDWEST,661
18736,65,90,HIGH,WEST,596
18737,71,92,LOW,WEST,613
18738,62,36,MID,MIDWEST,760
18739,23,39,MID,NORTHEAST,594
18740,62,59,LOW,SOUTH,700
18741,32,3,HIGH,SOUTH,639
18742,68,95,LOW,MIDWEST,502
18743,73,13,MID,MIDWEST,647
18744,25,112,LOW,NORTHEAST,559
18745,26,93,LOW,MIDWEST,527
18746,58,42,LOW,MIDWEST,669
18747,28,8,LOW,WEST,577
18748,73,94,HIGH,WEST,761
18749,50,53,MID,NORTHEAST,568
18750,51,23,LOW,SOUTH,724
18751,67,51,MID,MIDWEST,764
18752,32,108,LOW,NORTHEAST,640
18753,51,82,MID,MIDWEST,631
18754,74,82,MID,SOUTH,563
18755,22,61,MID,WEST,617
18756,30,18,MID,SOUTH,696
18757,28,113,MID,SOUTH,657
18758,39,88,HIGH,SOUTH,758
18759,28,61,MID,SOUTH,703
18760,30,86,LOW,SOUTH,672
18761,67,43,LOW,SOUTH,619
18762,46,89,LOW,NORTHEAST,695
18763,40,116,HIGH,WEST,579
18764,43,41,HIGH,WEST,662
18765,73,1,HIGH,NORTHEAST,697
18766,47,88,MID,WEST,684
18767,46,102,HIGH,MIDWEST,707
18768,71,99,MID,NORTHEAST,670
18769,23,117,MID,MIDWEST,618
18770,46,41,MID,MIDWEST,597
18771,61,110,HIGH,SOUTH,706
18772,48,24,HIGH,MIDWEST,682
18773,67,70,MID,SOUTH,531
18774,68,106,MID,MIDWEST,566
18775,39,109,HIGH,NORTHEAST,737
18776,65,74,LOW,MIDWEST,686
18777,34,65,MID,WEST,740
18778,33,55,MID,NORTHEAST,658
18779,73,104,MID,WEST,751
18780,21,105,MID,NORTHEAST,702
18781,40,28,MID,NORTHEAST,624
18782,54,16,LOW,WEST,673
18783,43,97,HIGH,SOUTH,712
18784,66,97,MID,SOUTH,718
18785,34,11,MID,MIDWEST,668
18786,50,58,LOW,SOUTH,506
18787,27,60,LOW,WEST,652
18788,32,5,MID,WEST,639
18789,30,79,LOW,SOUTH,644
18790,61,116,LOW,MIDWEST,576
18791,31,25,LOW,SOUTH,752
18792,57,93,LOW,WEST,564
18793,39,9,LOW,WEST,588
18794,51,25,MID,MIDWEST,698
18795,68,67,MID,NORTHEAST,661
18796,67,110,MID,SOUTH,658
18797,21,106,HIGH,SOUTH,625
18798,63,112,MID,NORTHEAST,678
18799,72,118,HIGH,MIDWEST,836
18800,57,96,LOW,SOUTH,725
18801,31,43,LOW,NORTHEAST,571
18802,56,15,LOW,WEST,519
18803,55,98,HIGH,NORTHEAST,709
18804,56,22,HIGH,MIDWEST,744
18805,44,62,MID,SOUTH,639
18806,49,90,HIGH,MIDWEST,805
18807,56,4,LOW,WEST,764
18808,46,109,MID,MIDWEST,780
18809,62,36,LOW,WEST,592
18810,59,25,MID,SOUTH,585
18811,37,44,LOW,NORTHEAST,720
18812,53,55,MID,NORTHEAST,686
18813,61,54,MID,MIDWEST,615
18814,47,18,MID,SOUTH,710
18815,59,22,LOW,NORTHEAST,690
18816,27,57,MID,NORTHEAST,678
18817,41,27,LOW,MIDWEST,653
18818,58,77,LOW,MIDWEST,492
18819,69,107,MID,WEST,758
18820,55,2,LOW,WEST,468
18821,56,4,MID,MIDWEST,635
18822,39,77,LOW,NORTHEAST,672
18823,58,3,MID,MIDWEST,770
18824,40,76,MID,WEST,695
18825,23,58,LOW,MIDWEST,590
18826,34,54,LOW,SOUTH,571
18827,54,72,MID,SOUTH,707
18828,72,107,HIGH,NORTHEAST,633
18829,47,15,LOW,SOUTH,527
18830,67,16,LOW,NORTHEAST,697
18831,63,83,MID,NORTHEAST,687
18832,51,6,LOW,SOUTH,617
18833,64,51,LOW,NORTHEAST,632
18834,42,59,LOW,SOUTH,617
18835,44,47,HIGH,WEST,659
18836,60,63,MID,NORTHEAST,653
18837,55,13,LOW,SOUTH,599
18838,49,32,MID,MIDWEST,679
18839,44,0,LOW,WEST,530
18840,73,115,LOW,SOUTH,468
18841,24,99,HIGH,MIDWEST,580
18842,23,30,MID,NORTHEAST,561
18843,46,4,MID,NORTHEAST,615
18844,22,32,HIGH,MIDWEST,704
18845,39,114,LOW,SOUTH,500
18846,51,97,LOW,MIDWEST,637
18847,42,79,LOW,MIDWEST,678
18848,31,110,MID,SOUTH,676
18849,36,21,MID,NORTHEAST,427
18850,53,64,MID,MIDWEST,596
18851,72,95,LOW,MIDWEST,621
18852,63,2,LOW,WEST,686
18853,50,52,MID,WEST,656
18854,28,42,LOW,WEST,602
18855,34,21,MID,WEST,647
18856,44,26,HIGH,MIDWEST,714
18857,34,116,HIGH,MIDWEST,748
18858,58,61,MID,MIDWEST,543
18859,40,9,LOW,SOUTH,578
18860,66,81,MID,WEST,669
18861,35,70,LOW,MIDWEST,570
18862,47,47,HIGH,NORTHEAST,642
18863,59,47,MID,WEST,501
18864,32,64,LOW,SOUTH,628
18865,62,111,MID,MIDWEST,674
18866,52,91,LOW,WEST,644
18867,55,48,MID,MIDWEST,623
18868,45,29,MID,WEST,719
18869,71,13,HIGH,NORTHEAST,716
18870,62,23,HIGH,MIDWEST,658
18871,31,16,LOW,MIDWEST,599
18872,51,96,MID,WEST,622
18873,69,69,LOW,SOUTH,617
18874,36,4,HIGH,NORTHEAST,604
18875,49,111,MID,WEST,695
18876,61,18,HIGH,WEST,740
18877,35,77,HIGH,NORTHEAST,653
